8.0000000000e-01	1.0662089622e+00	1.6057438192e-04	9.8195251587e-01	8.1056400603e-01	-5.6998834424e-01	7.5792142427e-01
8.0100012502e-01	1.0659113737e+00	1.6025411952e-04	9.8215134711e-01	8.1140885037e-01	-5.6742442345e-01	7.5892063958e-01
8.0200025003e-01	1.0656134760e+00	1.5993498375e-04	9.8234904941e-01	8.1225456919e-01	-5.6485783031e-01	7.5992153084e-01
8.0300037505e-01	1.0653152689e+00	1.5961696878e-04	9.8254562329e-01	8.1310116469e-01	-5.6228856205e-01	7.6092410291e-01
8.0400050006e-01	1.0650167518e+00	1.5930006888e-04	9.8274106931e-01	8.1394863909e-01	-5.5971661591e-01	7.6192836072e-01
8.0500062508e-01	1.0647179245e+00	1.5898427830e-04	9.8293538799e-01	8.1479699461e-01	-5.5714198910e-01	7.6293430923e-01
8.0600075009e-01	1.0644187866e+00	1.5866959136e-04	9.8312857987e-01	8.1564623346e-01	-5.5456467884e-01	7.6394195343e-01
8.0700087511e-01	1.0641193378e+00	1.5835600241e-04	9.8332064548e-01	8.1649635785e-01	-5.5198468231e-01	7.6495129838e-01
8.0800100013e-01	1.0638195776e+00	1.5804350584e-04	9.8351158537e-01	8.1734736999e-01	-5.4940199673e-01	7.6596234914e-01
8.0900112514e-01	1.0635195058e+00	1.5773209607e-04	9.8370140008e-01	8.1819927209e-01	-5.4681661928e-01	7.6697511084e-01
8.1000125016e-01	1.0632191220e+00	1.5742176755e-04	9.8389009014e-01	8.1905206637e-01	-5.4422854715e-01	7.6798958865e-01
8.1100137517e-01	1.0629184258e+00	1.5711251479e-04	9.8407765611e-01	8.1990575502e-01	-5.4163777751e-01	7.6900578776e-01
8.1200150019e-01	1.0626174168e+00	1.5680433232e-04	9.8426409852e-01	8.2076034025e-01	-5.3904430752e-01	7.7002371343e-01
8.1300162520e-01	1.0623160948e+00	1.5649721470e-04	9.8444941793e-01	8.2161582427e-01	-5.3644813436e-01	7.7104337092e-01
8.1400175022e-01	1.0620144592e+00	1.5619115653e-04	9.8463361487e-01	8.2247220929e-01	-5.3384925518e-01	7.7206476556e-01
8.1500187523e-01	1.0617125099e+00	1.5588615245e-04	9.8481668989e-01	8.2332949751e-01	-5.3124766712e-01	7.7308790270e-01
8.1600200025e-01	1.0614102463e+00	1.5558219714e-04	9.8499864356e-01	8.2418769113e-01	-5.2864336733e-01	7.7411278776e-01
8.1700212527e-01	1.0611076682e+00	1.5527928529e-04	9.8517947640e-01	8.2504679234e-01	-5.2603635293e-01	7.7513942617e-01
8.1800225028e-01	1.0608047752e+00	1.5497741165e-04	9.8535918899e-01	8.2590680336e-01	-5.2342662107e-01	7.7616782340e-01
8.1900237530e-01	1.0605015668e+00	1.5467657100e-04	9.8553778186e-01	8.2676772638e-01	-5.2081416885e-01	7.7719798497e-01
