    1.0468234120e+00	    9.5461289333e-01	    1.0556638176e+00	    1.0652598382e+00	    1.0041339294e+00	    1.5869951415e-02        1.5869951415e-02
    1.0481240620e+00	    9.5341222249e-01	    1.0572153277e+00	    1.0671047035e+00	    1.0042639983e+00	    1.6311766059e-02        1.6311766059e-02
    1.0494247120e+00	    9.5221463341e-01	    1.0587670867e+00	    1.0689512419e+00	    1.0043947889e+00	    1.6753635337e-02        1.6753635337e-02
    1.0507253620e+00	    9.5102011461e-01	    1.0603191005e+00	    1.0707994479e+00	    1.0045262812e+00	    1.7195562665e-02        1.7195562665e-02
    1.0520260140e+00	    9.4982865460e-01	    1.0618713691e+00	    1.0726493159e+00	    1.0046584800e+00	    1.7637544626e-02        1.7637544626e-02
    1.0533266640e+00	    9.4864023728e-01	    1.0634238809e+00	    1.0745008431e+00	    1.0047913703e+00	    1.8079588052e-02        1.8079588052e-02
    1.0546273140e+00	    9.4745485347e-01	    1.0649766359e+00	    1.0763540238e+00	    1.0049249521e+00	    1.8521692941e-02        1.8521692941e-02
    1.0559279640e+00	    9.4627249168e-01	    1.0665296398e+00	    1.0782088527e+00	    1.0050592103e+00	    1.8963852464e-02        1.8963852464e-02
    1.0572286140e+00	    9.4509313811e-01	    1.0680828812e+00	    1.0800653268e+00	    1.0051941448e+00	    1.9406073452e-02        1.9406073452e-02
    1.0585292640e+00	    9.4391677898e-01	    1.0696363600e+00	    1.0819234405e+00	    1.0053297455e+00	    1.9848352488e-02        1.9848352488e-02
    1.0598299140e+00	    9.4274340740e-01	    1.0711900763e+00	    1.0837831911e+00	    1.0054660024e+00	    2.0290689573e-02        2.0290689573e-02
    1.0611305660e+00	    9.4157300956e-01	    1.0727440299e+00	    1.0856445731e+00	    1.0056029154e+00	    2.0733091537e-02        2.0733091537e-02
    1.0624312160e+00	    9.4040557170e-01	    1.0742982094e+00	    1.0875075808e+00	    1.0057404745e+00	    2.1175551549e-02        2.1175551549e-02
    1.0637318660e+00	    9.3924108461e-01	    1.0758526205e+00	    1.0893722114e+00	    1.0058786746e+00	    2.1618069611e-02        2.1618069611e-02
    1.0650325160e+00	    9.3807953450e-01	    1.0774072632e+00	    1.0912384594e+00	    1.0060175056e+00	    2.2060652551e-02        2.2060652551e-02
    1.0663331660e+00	    9.3692091219e-01	    1.0789621259e+00	    1.0931063220e+00	    1.0061569675e+00	    2.2503293540e-02        2.2503293540e-02
    1.0676338160e+00	    9.3576520388e-01	    1.0805172145e+00	    1.0949757935e+00	    1.0062970451e+00	    2.2945999408e-02        2.2945999408e-02
    1.0689344680e+00	    9.3461240039e-01	    1.0820725173e+00	    1.0968468713e+00	    1.0064377436e+00	    2.3388766739e-02        2.3388766739e-02
    1.0702351180e+00	    9.3346248791e-01	    1.0836280460e+00	    1.0987195469e+00	    1.0065790478e+00	    2.3831592119e-02        2.3831592119e-02
    1.0715357680e+00	    9.3231545957e-01	    1.0851837889e+00	    1.1005938204e+00	    1.0067209577e+00	    2.4274482377e-02        2.4274482377e-02
    1.0728364180e+00	    9.3117129926e-01	    1.0867397460e+00	    1.1024696861e+00	    1.0068634631e+00	    2.4717437514e-02        2.4717437514e-02
    1.0741370680e+00	    9.3002999781e-01	    1.0882959116e+00	    1.1043471414e+00	    1.0070065591e+00	    2.5160450700e-02        2.5160450700e-02
    1.0754377180e+00	    9.2889154372e-01	    1.0898522915e+00	    1.1062261805e+00	    1.0071502456e+00	    2.5603532179e-02        2.5603532179e-02
    1.0767383700e+00	    9.2775592549e-01	    1.0914088740e+00	    1.1081067979e+00	    1.0072945074e+00	    2.6046671707e-02        2.6046671707e-02
    1.0780390200e+00	    9.2662313394e-01	    1.0929656650e+00	    1.1099889909e+00	    1.0074393397e+00	    2.6489879528e-02        2.6489879528e-02
    1.0793396700e+00	    9.2549315758e-01	    1.0945226587e+00	    1.1118727539e+00	    1.0075847473e+00	    2.6933148812e-02        2.6933148812e-02
    1.0806403200e+00	    9.2436598491e-01	    1.0960798492e+00	    1.1137580868e+00	    1.0077307152e+00	    2.7376482975e-02        2.7376482975e-02
    1.0819409700e+00	    9.2324160444e-01	    1.0976372425e+00	    1.1156449813e+00	    1.0078772433e+00	    2.7819878602e-02        2.7819878602e-02
    1.0832416200e+00	    9.2212000699e-01	    1.0991948325e+00	    1.1175334374e+00	    1.0080243216e+00	    2.8263342521e-02        2.8263342521e-02
    1.0845422720e+00	    9.2100118106e-01	    1.1007526195e+00	    1.1194234467e+00	    1.0081719450e+00	    2.8706871319e-02        2.8706871319e-02
    1.0858429220e+00	    9.1988511516e-01	    1.1023105976e+00	    1.1213150065e+00	    1.0083201135e+00	    2.9150461581e-02        2.9150461581e-02
    1.0871435720e+00	    9.1877180009e-01	    1.1038687609e+00	    1.1232081167e+00	    1.0084688221e+00	    2.9594120135e-02        2.9594120135e-02
    1.0884442220e+00	    9.1766122668e-01	    1.1054271154e+00	    1.1251027662e+00	    1.0086180555e+00	    3.0037843568e-02        3.0037843568e-02
    1.0897448720e+00	    9.1655338112e-01	    1.1069856609e+00	    1.1269989578e+00	    1.0087678190e+00	    3.0481631879e-02        3.0481631879e-02
    1.0910455220e+00	    9.1544825652e-01	    1.1085443859e+00	    1.1288966830e+00	    1.0089181073e+00	    3.0925488483e-02        3.0925488483e-02
    1.0923461740e+00	    9.1434583910e-01	    1.1101032962e+00	    1.1307959392e+00	    1.0090689105e+00	    3.1369409966e-02        3.1369409966e-02
    1.0936468240e+00	    9.1324611965e-01	    1.1116623803e+00	    1.1326967236e+00	    1.0092202235e+00	    3.1813396327e-02        3.1813396327e-02
    1.0949474740e+00	    9.1214908900e-01	    1.1132216496e+00	    1.1345990332e+00	    1.0093720462e+00	    3.2257450981e-02        3.2257450981e-02
    1.0962481240e+00	    9.1105473795e-01	    1.1147810927e+00	    1.1365028627e+00	    1.0095243687e+00	    3.2701573928e-02        3.2701573928e-02
    1.0975487740e+00	    9.0996305270e-01	    1.1163407095e+00	    1.1384082063e+00	    1.0096771958e+00	    3.3145761753e-02        3.3145761753e-02
    1.0988494240e+00	    9.0887402867e-01	    1.1179004942e+00	    1.1403150613e+00	    1.0098305126e+00	    3.3590017871e-02        3.3590017871e-02
    1.1001500760e+00	    9.0778764976e-01	    1.1194604526e+00	    1.1422234278e+00	    1.0099843189e+00	    3.4034338868e-02        3.4034338868e-02
    1.1014507260e+00	    9.0670390908e-01	    1.1210205789e+00	    1.1441332972e+00	    1.0101386047e+00	    3.4478731572e-02        3.4478731572e-02
    1.1027513760e+00	    9.0562279744e-01	    1.1225808732e+00	    1.1460446670e+00	    1.0102933751e+00	    3.4923189154e-02        3.4923189154e-02
    1.1040520260e+00	    9.0454430335e-01	    1.1241413296e+00	    1.1479575341e+00	    1.0104486250e+00	    3.5367718444e-02        3.5367718444e-02
    1.1053526760e+00	    9.0346841761e-01	    1.1257019481e+00	    1.1498718960e+00	    1.0106043442e+00	    3.5812312613e-02        3.5812312613e-02
    1.1066533260e+00	    9.0239512874e-01	    1.1272627230e+00	    1.1517877469e+00	    1.0107605278e+00	    3.6256978489e-02        3.6256978489e-02
    1.1079539760e+00	    9.0132443214e-01	    1.1288236600e+00	    1.1537050841e+00	    1.0109171758e+00	    3.6701712658e-02        3.6701712658e-02
    1.1092546280e+00	    9.0025631402e-01	    1.1303847534e+00	    1.1556239049e+00	    1.0110742830e+00	    3.7146515120e-02        3.7146515120e-02
    1.1105552780e+00	    8.9919076288e-01	    1.1319459973e+00	    1.1575442008e+00	    1.0112318446e+00	    3.7591385875e-02        3.7591385875e-02
    1.1118559280e+00	    8.9812777414e-01	    1.1335073976e+00	    1.1594659746e+00	    1.0113898603e+00	    3.8036324923e-02        3.8036324923e-02
    1.1131565780e+00	    8.9706733631e-01	    1.1350689426e+00	    1.1613892208e+00	    1.0115483152e+00	    3.8481335679e-02        3.8481335679e-02
    1.1144572280e+00	    8.9600944018e-01	    1.1366306440e+00	    1.1633139338e+00	    1.0117072193e+00	    3.8926418142e-02        3.8926418142e-02
    1.1157578780e+00	    8.9495407427e-01	    1.1381924843e+00	    1.1652401108e+00	    1.0118665626e+00	    3.9371565484e-02        3.9371565484e-02
    1.1170585300e+00	    8.9390123169e-01	    1.1397544752e+00	    1.1671677490e+00	    1.0120263399e+00	    3.9816787948e-02        3.9816787948e-02
    1.1183591800e+00	    8.9285090324e-01	    1.1413166051e+00	    1.1690968456e+00	    1.0121865462e+00	    4.0262078705e-02        4.0262078705e-02
    1.1196598300e+00	    8.9180307743e-01	    1.1428788739e+00	    1.1710273950e+00	    1.0123471815e+00	    4.0707441169e-02        4.0707441169e-02
    1.1209604800e+00	    8.9075774508e-01	    1.1444412875e+00	    1.1729593945e+00	    1.0125082408e+00	    4.1152871927e-02        4.1152871927e-02
    1.1222611300e+00	    8.8971489928e-01	    1.1460038343e+00	    1.1748928413e+00	    1.0126697241e+00	    4.1598374392e-02        4.1598374392e-02
    1.1235617800e+00	    8.8867453084e-01	    1.1475665143e+00	    1.1768277325e+00	    1.0128316162e+00	    4.2043948565e-02        4.2043948565e-02
    1.1248624320e+00	    8.8763663057e-01	    1.1491293332e+00	    1.1787640626e+00	    1.0129939272e+00	    4.2489594445e-02        4.2489594445e-02
    1.1261630820e+00	    8.8660118699e-01	    1.1506922795e+00	    1.1807018289e+00	    1.0131566471e+00	    4.2935312033e-02        4.2935312033e-02
    1.1274637320e+00	    8.8556819318e-01	    1.1522553533e+00	    1.1826410284e+00	    1.0133197707e+00	    4.3381101329e-02        4.3381101329e-02
    1.1287643820e+00	    8.8453763998e-01	    1.1538185602e+00	    1.1845816585e+00	    1.0134832981e+00	    4.3826962332e-02        4.3826962332e-02
    1.1300650320e+00	    8.8350951817e-01	    1.1553818887e+00	    1.1865237136e+00	    1.0136472243e+00	    4.4272895043e-02        4.4272895043e-02
    1.1313656820e+00	    8.8248381857e-01	    1.1569453446e+00	    1.1884671936e+00	    1.0138115492e+00	    4.4718899462e-02        4.4718899462e-02
    1.1326663340e+00	    8.8146053199e-01	    1.1585089221e+00	    1.1904120930e+00	    1.0139762627e+00	    4.5164975588e-02        4.5164975588e-02
    1.1339669840e+00	    8.8043965383e-01	    1.1600726154e+00	    1.1923584062e+00	    1.0141413649e+00	    4.5611126837e-02        4.5611126837e-02
    1.1352676340e+00	    8.7942117030e-01	    1.1616364361e+00	    1.1943061359e+00	    1.0143068558e+00	    4.6057349793e-02        4.6057349793e-02
    1.1365682840e+00	    8.7840507450e-01	    1.1632003668e+00	    1.1962552739e+00	    1.0144727302e+00	    4.6503644457e-02        4.6503644457e-02
    1.1378689340e+00	    8.7739135725e-01	    1.1647644133e+00	    1.1982058174e+00	    1.0146389832e+00	    4.6950014243e-02        4.6950014243e-02
    1.1391695840e+00	    8.7638001165e-01	    1.1663285757e+00	    1.2001577662e+00	    1.0148056096e+00	    4.7396455737e-02        4.7396455737e-02
    1.1404702360e+00	    8.7537102851e-01	    1.1678928481e+00	    1.2021111122e+00	    1.0149726146e+00	    4.7842972353e-02        4.7842972353e-02
    1.1417708860e+00	    8.7436439864e-01	    1.1694572304e+00	    1.2040658580e+00	    1.0151399831e+00	    4.8289560676e-02        4.8289560676e-02
    1.1430715360e+00	    8.7336011283e-01	    1.1710217171e+00	    1.2060219953e+00	    1.0153077250e+00	    4.8736220708e-02        4.8736220708e-02
    1.1443721860e+00	    8.7235816651e-01	    1.1725863137e+00	    1.2079795241e+00	    1.0154758303e+00	    4.9182959276e-02        4.9182959276e-02
    1.1456728360e+00	    8.7135854587e-01	    1.1741510146e+00	    1.2099384388e+00	    1.0156442940e+00	    4.9629769552e-02        4.9629769552e-02
    1.1469734860e+00	    8.7036124632e-01	    1.1757158197e+00	    1.2118987366e+00	    1.0158131161e+00	    5.0076654950e-02        5.0076654950e-02
    1.1482741380e+00	    8.6936625867e-01	    1.1772807232e+00	    1.2138604175e+00	    1.0159822965e+00	    5.0523612056e-02        5.0523612056e-02
    1.1495747880e+00	    8.6837357603e-01	    1.1788457252e+00	    1.2158234760e+00	    1.0161518251e+00	    5.0970644284e-02        5.0970644284e-02
    1.1508754380e+00	    8.6738318690e-01	    1.1804108314e+00	    1.2177879065e+00	    1.0163217071e+00	    5.1417755049e-02        5.1417755049e-02
    1.1521760880e+00	    8.6639508669e-01	    1.1819760244e+00	    1.2197537117e+00	    1.0164919373e+00	    5.1864937521e-02        5.1864937521e-02
    1.1534767380e+00	    8.6540926390e-01	    1.1835413159e+00	    1.2217208834e+00	    1.0166625108e+00	    5.2312195116e-02        5.2312195116e-02
    1.1547773880e+00	    8.6442571165e-01	    1.1851067001e+00	    1.2236894186e+00	    1.0168334224e+00	    5.2759527834e-02        5.2759527834e-02
    1.1560780400e+00	    8.6344442534e-01	    1.1866721769e+00	    1.2256593175e+00	    1.0170046773e+00	    5.3206935673e-02        5.3206935673e-02
    1.1573786900e+00	    8.6246539117e-01	    1.1882377405e+00	    1.2276305771e+00	    1.0171762652e+00	    5.3654418635e-02        5.3654418635e-02
    1.1586793400e+00	    8.6148860686e-01	    1.1898033910e+00	    1.2296031920e+00	    1.0173481914e+00	    5.4101980134e-02        5.4101980134e-02
    1.1599799900e+00	    8.6051405861e-01	    1.1913691284e+00	    1.2315771594e+00	    1.0175204456e+00	    5.4549613340e-02        5.4549613340e-02
    1.1612806400e+00	    8.5954174412e-01	    1.1929349468e+00	    1.2335524764e+00	    1.0176930279e+00	    5.4997325083e-02        5.4997325083e-02
    1.1625812900e+00	    8.5857165190e-01	    1.1945008521e+00	    1.2355291403e+00	    1.0178659382e+00	    5.5445111949e-02        5.5445111949e-02
    1.1638819400e+00	    8.5760377506e-01	    1.1960668385e+00	    1.2375071483e+00	    1.0180391666e+00	    5.5892973937e-02        5.5892973937e-02
    1.1651825920e+00	    8.5663810671e-01	    1.1976329001e+00	    1.2394864976e+00	    1.0182127230e+00	    5.6340914461e-02        5.6340914461e-02
    1.1664832420e+00	    8.5567463994e-01	    1.1991990428e+00	    1.2414671853e+00	    1.0183865923e+00	    5.6788930109e-02        5.6788930109e-02
    1.1677838920e+00	    8.5471336328e-01	    1.2007652608e+00	    1.2434492061e+00	    1.0185607796e+00	    5.7237020878e-02        5.7237020878e-02
    1.1690845420e+00	    8.5375427212e-01	    1.2023315483e+00	    1.2454325625e+00	    1.0187352849e+00	    5.7685190184e-02        5.7685190184e-02
    1.1703851920e+00	    8.5279735956e-01	    1.2038979110e+00	    1.2474172463e+00	    1.0189100981e+00	    5.8133438027e-02        5.8133438027e-02
    1.1716858420e+00	    8.5184261643e-01	    1.2054643491e+00	    1.2494032547e+00	    1.0190852192e+00	    5.8581760993e-02        5.8581760993e-02
    1.1729864940e+00	    8.5089003351e-01	    1.2070308508e+00	    1.2513905904e+00	    1.0192606482e+00	    5.9030159081e-02        5.9030159081e-02
    1.1742871440e+00	    8.4993960623e-01	    1.2085974220e+00	    1.2533792423e+00	    1.0194363800e+00	    5.9478635705e-02        5.9478635705e-02
    1.1755877940e+00	    8.4899132768e-01	    1.2101640627e+00	    1.2553692160e+00	    1.0196124146e+00	    5.9927190867e-02        5.9927190867e-02
    1.1768884440e+00	    8.4804518637e-01	    1.2117307671e+00	    1.2573605031e+00	    1.0197887521e+00	    6.0375824566e-02        6.0375824566e-02
    1.1781890940e+00	    8.4710117771e-01	    1.2132975294e+00	    1.2593531009e+00	    1.0199653823e+00	    6.0824533387e-02        6.0824533387e-02
    1.1794897440e+00	    8.4615929480e-01	    1.2148643612e+00	    1.2613470092e+00	    1.0201423103e+00	    6.1273320744e-02        6.1273320744e-02
    1.1807903960e+00	    8.4521953075e-01	    1.2164312451e+00	    1.2633422254e+00	    1.0203195311e+00	    6.1722186639e-02        6.1722186639e-02
    1.1820910460e+00	    8.4428187406e-01	    1.2179981926e+00	    1.2653387411e+00	    1.0204970445e+00	    6.2171131071e-02        6.2171131071e-02
    1.1833916960e+00	    8.4334632245e-01	    1.2195651924e+00	    1.2673365618e+00	    1.0206748457e+00	    6.2620150625e-02        6.2620150625e-02
    1.1846923460e+00	    8.4241286671e-01	    1.2211322558e+00	    1.2693356792e+00	    1.0208529346e+00	    6.3069252130e-02        6.3069252130e-02
    1.1859929960e+00	    8.4148149995e-01	    1.2226993655e+00	    1.2713360905e+00	    1.0210313112e+00	    6.3518428758e-02        6.3518428758e-02
    1.1872936460e+00	    8.4055221299e-01	    1.2242665273e+00	    1.2733377957e+00	    1.0212099654e+00	    6.3967687338e-02        6.3967687338e-02
    1.1885942980e+00	    8.3962500121e-01	    1.2258337413e+00	    1.2753407892e+00	    1.0213889073e+00	    6.4417021039e-02        6.4417021039e-02
    1.1898949480e+00	    8.3869985774e-01	    1.2274010074e+00	    1.2773450710e+00	    1.0215681217e+00	    6.4866436693e-02        6.4866436693e-02
    1.1911955980e+00	    8.3777677338e-01	    1.2289683197e+00	    1.2793506356e+00	    1.0217476137e+00	    6.5315927468e-02        6.5315927468e-02
    1.1924962480e+00	    8.3685574122e-01	    1.2305356785e+00	    1.2813574829e+00	    1.0219273834e+00	    6.5765500195e-02        6.5765500195e-02
    1.1937968980e+00	    8.3593675669e-01	    1.2321030777e+00	    1.2833656101e+00	    1.0221074256e+00	    6.6215151459e-02        6.6215151459e-02
    1.1950975480e+00	    8.3501981287e-01	    1.2336705233e+00	    1.2853750117e+00	    1.0222877403e+00	    6.6664884675e-02        6.6664884675e-02
    1.1963982000e+00	    8.3410489829e-01	    1.2352380094e+00	    1.2873856877e+00	    1.0224683226e+00	    6.7114693013e-02        6.7114693013e-02
    1.1976988500e+00	    8.3319201294e-01	    1.2368055361e+00	    1.2893976353e+00	    1.0226491723e+00	    6.7564583303e-02        6.7564583303e-02
    1.1989995000e+00	    8.3228114303e-01	    1.2383731032e+00	    1.2914108489e+00	    1.0228302845e+00	    6.8014552129e-02        6.8014552129e-02
    1.2003001500e+00	    8.3137228627e-01	    1.2399407052e+00	    1.2934253284e+00	    1.0230116643e+00	    6.8464599492e-02        6.8464599492e-02
    1.2016008000e+00	    8.3046543346e-01	    1.2415083476e+00	    1.2954410740e+00	    1.0231933064e+00	    6.8914728807e-02        6.8914728807e-02
    1.2029014500e+00	    8.2956058000e-01	    1.2430760190e+00	    1.2974580773e+00	    1.0233752060e+00	    6.9364940074e-02        6.9364940074e-02
    1.2042021020e+00	    8.2865771901e-01	    1.2446437252e+00	    1.2994763381e+00	    1.0235573681e+00	    6.9815226463e-02        6.9815226463e-02
    1.2055027520e+00	    8.2775684129e-01	    1.2462114603e+00	    1.3014958539e+00	    1.0237397825e+00	    7.0265598218e-02        7.0265598218e-02
    1.2068034020e+00	    8.2685794224e-01	    1.2477792301e+00	    1.3035166245e+00	    1.0239224544e+00	    7.0716045095e-02        7.0716045095e-02
    1.2081040520e+00	    8.2596101497e-01	    1.2493470231e+00	    1.3055386443e+00	    1.0241053786e+00	    7.1166577339e-02        7.1166577339e-02
    1.2094047020e+00	    8.2506605028e-01	    1.2509148451e+00	    1.3075619107e+00	    1.0242885551e+00	    7.1617184705e-02        7.1617184705e-02
    1.2107053520e+00	    8.2417304589e-01	    1.2524826960e+00	    1.3095864207e+00	    1.0244719790e+00	    7.2067877437e-02        7.2067877437e-02
    1.2120060040e+00	    8.2328199488e-01	    1.2540505701e+00	    1.3116121745e+00	    1.0246556552e+00	    7.2518648706e-02        7.2518648706e-02
    1.2133066540e+00	    8.2239288579e-01	    1.2556184615e+00	    1.3136391691e+00	    1.0248395738e+00	    7.2969501927e-02        7.2969501927e-02
    1.2146073040e+00	    8.2150571859e-01	    1.2571863819e+00	    1.3156673991e+00	    1.0250237396e+00	    7.3420433684e-02        7.3420433684e-02
    1.2159079540e+00	    8.2062048181e-01	    1.2587543197e+00	    1.3176968672e+00	    1.0252081477e+00	    7.3871450808e-02        7.3871450808e-02
    1.2172086040e+00	    8.1973717084e-01	    1.2603222749e+00	    1.3197275651e+00	    1.0253927981e+00	    7.4322546469e-02        7.4322546469e-02
    1.2185092540e+00	    8.1885578110e-01	    1.2618902474e+00	    1.3217594927e+00	    1.0255776907e+00	    7.4773724081e-02        7.4773724081e-02
    1.2198099040e+00	    8.1797630338e-01	    1.2634582315e+00	    1.3237926473e+00	    1.0257628206e+00	    7.5224980230e-02        7.5224980230e-02
    1.2211105560e+00	    8.1709873309e-01	    1.2650262387e+00	    1.3258270288e+00	    1.0259481826e+00	    7.5676321746e-02        7.5676321746e-02
    1.2224112060e+00	    8.1622306105e-01	    1.2665942518e+00	    1.3278626318e+00	    1.0261337869e+00	    7.6127741798e-02        7.6127741798e-02
    1.2237118560e+00	    8.1534928494e-01	    1.2681622764e+00	    1.3298994533e+00	    1.0263196234e+00	    7.6579247217e-02        7.6579247217e-02
    1.2250125060e+00	    8.1447739788e-01	    1.2697303184e+00	    1.3319374935e+00	    1.0265056921e+00	    7.7030831172e-02        7.7030831172e-02
    1.2263131560e+00	    8.1360739068e-01	    1.2712983604e+00	    1.3339767494e+00	    1.0266919879e+00	    7.7482497080e-02        7.7482497080e-02
    1.2276138060e+00	    8.1273926103e-01	    1.2728664198e+00	    1.3360172184e+00	    1.0268785209e+00	    7.7934248353e-02        7.7934248353e-02
    1.2289144580e+00	    8.1187299745e-01	    1.2744344792e+00	    1.3380588948e+00	    1.0270652760e+00	    7.8386078163e-02        7.8386078163e-02
    1.2302151080e+00	    8.1100859993e-01	    1.2760025443e+00	    1.3401017815e+00	    1.0272522633e+00	    7.8837993340e-02        7.8837993340e-02
    1.2315157580e+00	    8.1014605929e-01	    1.2775706095e+00	    1.3421458756e+00	    1.0274394726e+00	    7.9289987053e-02        7.9289987053e-02
    1.2328164080e+00	    8.0928536863e-01	    1.2791386805e+00	    1.3441911688e+00	    1.0276269041e+00	    7.9742066133e-02        7.9742066133e-02
    1.2341170580e+00	    8.0842652334e-01	    1.2807067514e+00	    1.3462376667e+00	    1.0278145626e+00	    8.0194227165e-02        8.0194227165e-02
    1.2354177080e+00	    8.0756951655e-01	    1.2822748224e+00	    1.3482853608e+00	    1.0280024382e+00	    8.0646470147e-02        8.0646470147e-02
    1.2367183600e+00	    8.0671434365e-01	    1.2838428933e+00	    1.3503342513e+00	    1.0281905359e+00	    8.1098795082e-02        8.1098795082e-02
    1.2380190100e+00	    8.0586099775e-01	    1.2854109585e+00	    1.3523843352e+00	    1.0283788506e+00	    8.1551205383e-02        8.1551205383e-02
