                   y                   u                   w                   h                   T                 rho                   k                 eps                  v2                  om                nuSA                 mut                  Pk                 bF1                 bF2                  yp
  0.832345776773E+00  0.777310606068E-07  0.151947248241E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.309748193796E+01  0.136267486875E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.445561615731E-01  0.138043326673E+02  0.000000000000E+00  0.000000000000E+00  0.603768777173E+02
  0.840584483568E+00  0.741460956291E-07  0.150455920171E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.315851066443E+01  0.144496025386E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.423835269660E-01  0.147119786063E+02  0.000000000000E+00  0.000000000000E+00  0.574098937481E+02
  0.848511441146E+00  0.705790564312E-07  0.148936157681E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.321946700923E+01  0.153249403239E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.402346540254E-01  0.156881194180E+02  0.000000000000E+00  0.000000000000E+00  0.545551792102E+02
  0.856134662290E+00  0.670437194956E-07  0.147386137077E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.328024311568E+01  0.162565186113E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.381147875790E-01  0.167390727517E+02  0.000000000000E+00  0.000000000000E+00  0.518098484816E+02
  0.863462287581E+00  0.635526180373E-07  0.145803841293E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.334070760616E+01  0.172483771709E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.360287273552E-01  0.178718137416E+02  0.000000000000E+00  0.000000000000E+00  0.491709699156E+02
  0.870502548731E+00  0.601170578258E-07  0.144187037923E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.340070175651E+01  0.183048575415E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.339808317401E-01  0.190940467102E+02  0.000000000000E+00  0.000000000000E+00  0.466355790478E+02
  0.877263734600E+00  0.567471393488E-07  0.142533253557E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.346003499783E+01  0.194306204708E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.319750267046E-01  0.204142817957E+02  0.000000000000E+00  0.000000000000E+00  0.442006908320E+02
  0.883754159883E+00  0.534517858961E-07  0.140839743808E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.351847960930E+01  0.206306607227E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.300148196138E-01  0.218419147237E+02  0.000000000000E+00  0.000000000000E+00  0.418633109195E+02
  0.889982136389E+00  0.502387787906E-07  0.139103458323E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.357576443851E+01  0.219103169446E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.281033176136E-01  0.233873064611E+02  0.000000000000E+00  0.000000000000E+00  0.396204459997E+02
  0.895955946863E+00  0.471148019177E-07  0.137320999953E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.363156745350E+01  0.232752731450E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.262432502651E-01  0.250618572038E+02  0.000000000000E+00  0.000000000000E+00  0.374691132293E+02
