                   y                   u                   w                   h                   T                 rho                   k                 eps                  v2                  om                nuSA                 mut                  Pk                 bF1                 bF2                  yp
  0.342539729735E+00  0.000000000000E+00  0.199004609509E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.124284479595E+01  0.155610149933E+01  0.680028859048E+00  0.000000000000E+00  0.000000000000E+00  0.119489256664E+00  0.938073135895E+00  0.000000000000E+00  0.000000000000E+00  0.236685409971E+03
  0.361997808141E+00  0.000000000000E+00  0.198436652911E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.128471278079E+01  0.166777864900E+01  0.686876961567E+00  0.000000000000E+00  0.000000000000E+00  0.116404328285E+00  0.107399275710E+01  0.000000000000E+00  0.000000000000E+00  0.229680510248E+03
  0.381288650434E+00  0.000000000000E+00  0.197827277041E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.132918124133E+01  0.178970643675E+01  0.694138363794E+00  0.000000000000E+00  0.000000000000E+00  0.113415131616E+00  0.122126750149E+01  0.000000000000E+00  0.000000000000E+00  0.222735815454E+03
  0.400390633533E+00  0.000000000000E+00  0.197176452117E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.137616127421E+01  0.192231028516E+01  0.701790282797E+00  0.000000000000E+00  0.000000000000E+00  0.110528874998E+00  0.138001615246E+01  0.000000000000E+00  0.000000000000E+00  0.215859109886E+03
  0.419283022086E+00  0.000000000000E+00  0.196484390885E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.142554425687E+01  0.206599941241E+01  0.709798381589E+00  0.000000000000E+00  0.000000000000E+00  0.107747717462E+00  0.155031613856E+01  0.000000000000E+00  0.000000000000E+00  0.209057858263E+03
  0.437946050299E+00  0.000000000000E+00  0.195751533919E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.147720508511E+01  0.222117042256E+01  0.718117137636E+00  0.000000000000E+00  0.000000000000E+00  0.105069526031E+00  0.173222187779E+01  0.000000000000E+00  0.000000000000E+00  0.202339176263E+03
  0.456360994550E+00  0.000000000000E+00  0.194978526911E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.153100599714E+01  0.238821300901E+01  0.726690634633E+00  0.000000000000E+00  0.000000000000E+00  0.102488697066E+00  0.192578540682E+01  0.000000000000E+00  0.000000000000E+00  0.195709804380E+03
  0.474510236295E+00  0.000000000000E+00  0.194166191677E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.158680071987E+01  0.256751744735E+01  0.735453716902E+00  0.000000000000E+00  0.000000000000E+00  0.999969873464E-01  0.213107784314E+01  0.000000000000E+00  0.000000000000E+00  0.189176085284E+03
  0.492377315015E+00  0.000000000000E+00  0.193315492920E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.164443867141E+01  0.275948344796E+01  0.744333422280E+00  0.000000000000E+00  0.000000000000E+00  0.975843106120E-01  0.234821035682E+01  0.000000000000E+00  0.000000000000E+00  0.182743944752E+03
  0.509946971031E+00  0.000000000000E+00  0.192427502774E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.170376897908E+01  0.296452989184E+01  0.753250597070E+00  0.000000000000E+00  0.000000000000E+00  0.952394665632E-01  0.257735360142E+01  0.000000000000E+00  0.000000000000E+00  0.176418876265E+03
