                   y                   u                   w                   h                   T                 rho                   k                 eps                  v2                  om                nuSA                 mut                  Pk                 bF1                 bF2                  yp
  0.161468417757E+00  0.367978854122E-07  0.174061165469E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.130775779989E+01  0.000000000000E+00  0.000000000000E+00  0.278761473286E+02  0.000000000000E+00  0.469129647934E-01  0.198469375338E+01  0.997209440472E+00  0.999998994585E+00  0.121880009401E+03
  0.171269864867E+00  0.374441518342E-07  0.173401421197E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.134039731287E+01  0.000000000000E+00  0.000000000000E+00  0.288306188090E+02  0.000000000000E+00  0.464919844237E-01  0.225072975093E+01  0.997748311988E+00  0.999999205225E+00  0.118351238294E+03
  0.180998904071E+00  0.378982150639E-07  0.172701879971E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.137409265285E+01  0.000000000000E+00  0.000000000000E+00  0.298530800471E+02  0.000000000000E+00  0.460283645966E-01  0.253595845834E+01  0.998173905121E+00  0.999999365952E+00  0.114848535882E+03
  0.190644325217E+00  0.381682217294E-07  0.171962921062E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.140870185509E+01  0.000000000000E+00  0.000000000000E+00  0.309454830361E+02  0.000000000000E+00  0.455219285356E-01  0.284095277193E+01  0.998511402507E+00  0.999999489684E+00  0.111375938105E+03
  0.200195316767E+00  0.382638298312E-07  0.171184968282E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.144408238245E+01  0.000000000000E+00  0.000000000000E+00  0.321100425821E+02  0.000000000000E+00  0.449728143838E-01  0.316633919668E+01  0.998780141258E+00  0.999999585743E+00  0.107937337393E+03
  0.209641511043E+00  0.381958958257E-07  0.170368483225E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.148009208124E+01  0.000000000000E+00  0.000000000000E+00  0.333492647840E+02  0.000000000000E+00  0.443814596783E-01  0.351280279420E+01  0.998994995303E+00  0.999999660914E+00  0.104536466374E+03
  0.218973025150E+00  0.379761702740E-07  0.169513958510E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.151659002072E+01  0.000000000000E+00  0.000000000000E+00  0.346659757367E+02  0.000000000000E+00  0.437485834272E-01  0.388109236863E+01  0.999167435847E+00  0.999999720175E+00  0.101176883142E+03
  0.228180497275E+00  0.376170108838E-07  0.168621911025E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.155343721795E+01  0.000000000000E+00  0.000000000000E+00  0.360633508847E+02  0.000000000000E+00  0.430751665345E-01  0.427202595263E+01  0.999306339526E+00  0.999999767214E+00  0.978619581897E+02
  0.237255118147E+00  0.371311188449E-07  0.167692875166E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.159049725110E+01  0.000000000000E+00  0.000000000000E+00  0.375449454789E+02  0.000000000000E+00  0.423624311767E-01  0.468649664523E+01  0.999418601703E+00  0.999999804782E+00  0.945948630787E+02
  0.246188657508E+00  0.365313031363E-07  0.166727396086E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.162763676483E+01  0.000000000000E+00  0.000000000000E+00  0.391147266061E+02  0.000000000000E+00  0.416118196096E-01  0.512547884443E+01  0.999509600816E+00  0.999999834954E+00  0.913785609128E+02
  0.254973485515E+00  0.358302752870E-07  0.165726022957E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.166472587192E+01  0.000000000000E+00  0.000000000000E+00  0.407771072843E+02  0.000000000000E+00  0.408249727728E-01  0.559003490980E+01  0.999583549670E+00  0.999999859300E+00  0.882157986290E+02
  0.263602589093E+00  0.350404754990E-07  0.164689302251E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.170163845554E+01  0.000000000000E+00  0.000000000000E+00  0.425369831380E+02  0.000000000000E+00  0.400037089704E-01  0.608132228390E+01  0.999643761363E+00  0.999999879026E+00  0.851091011145E+02
  0.272069583266E+00  0.341739298624E-07  0.163617771061E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.173825237657E+01  0.000000000000E+00  0.000000000000E+00  0.443997722010E+02  0.000000000000E+00  0.391500028333E-01  0.660060109608E+01  0.999692850862E+00  0.999999895055E+00  0.820607671227E+02
  0.280368717634E+00  0.332421372196E-07  0.162511950473E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.177444959061E+01  0.000000000000E+00  0.000000000000E+00  0.463714584268E+02  0.000000000000E+00  0.382659647184E-01  0.714924226732E+01  0.999732888143E+00  0.999999908106E+00  0.790728669450E+02
  0.288494878140E+00  0.322559836430E-07  0.161372338995E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.181011617885E+01  0.000000000000E+00  0.000000000000E+00  0.484586395357E+02  0.000000000000E+00  0.373538206566E-01  0.772873612971E+01  0.999765514794E+00  0.999999918737E+00  0.761472417719E+02
  0.296443584393E+00  0.312256815714E-07  0.160199406054E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.184514229725E+01  0.000000000000E+00  0.000000000000E+00  0.506685798798E+02  0.000000000000E+00  0.364158929350E-01  0.834070156890E+01  0.999792032964E+00  0.999999927381E+00  0.732855046591E+02
  0.304210982790E+00  0.301607308938E-07  0.158993585575E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.187942204773E+01  0.000000000000E+00  0.000000000000E+00  0.530092690774E+02  0.000000000000E+00  0.354545813800E-01  0.898689569024E+01  0.999813473237E+00  0.999999934379E+00  0.704890430013E+02
  0.311793835779E+00  0.290699004283E-07  0.157755269628E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.191285327535E+01  0.000000000000E+00  0.000000000000E+00  0.554894872506E+02  0.000000000000E+00  0.344723453921E-01  0.966922400017E+01  0.999830646264E+00  0.999999939994E+00  0.677590224006E+02
  0.319189507567E+00  0.279612274102E-07  0.156484802152E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.194533729464E+01  0.000000000000E+00  0.000000000000E+00  0.581188777933E+02  0.000000000000E+00  0.334716867780E-01  0.103897510810E+02  0.999844181641E+00  0.999999944429E+00  0.650963918091E+02
  0.326395946660E+00  0.268420257632E-07  0.155182472741E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.197677854808E+01  0.000000000000E+00  0.000000000000E+00  0.609080287154E+02  0.000000000000E+00  0.324551334181E-01  0.111507117189E+02  0.999854556504E+00  0.999999947835E+00  0.625018898172E+02
  0.333411665586E+00  0.257189004464E-07  0.153848510473E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.200708419919E+01  0.000000000000E+00  0.000000000000E+00  0.638685637409E+02  0.000000000000E+00  0.314252238030E-01  0.119545224199E+02  0.999862115453E+00  0.999999950321E+00  0.599760519532E+02
  0.340235718177E+00  0.245977708071E-07  0.152483077768E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.203616366211E+01  0.000000000000E+00  0.000000000000E+00  0.670132444926E+02  0.000000000000E+00  0.303844924741E-01  0.128037932143E+02  0.999867082698E+00  0.999999951958E+00  0.575192188609E+02
  0.346867674805E+00  0.234839004788E-07  0.151086264239E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.206392806895E+01  0.000000000000E+00  0.000000000000E+00  0.703560852785E+02  0.000000000000E+00  0.293354563954E-01  0.137013396033E+02  0.999869566612E+00  0.999999952777E+00  0.551315452185E+02
  0.353307595907E+00  0.223819319006E-07  0.149658080498E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.209028967544E+01  0.000000000000E+00  0.000000000000E+00  0.739124822007E+02  0.000000000000E+00  0.282806022858E-01  0.146501944417E+02  0.999869556155E+00  0.999999952773E+00  0.528130092660E+02
  0.359556004198E+00  0.212959237538E-07  0.148198451888E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.211516120462E+01  0.000000000000E+00  0.000000000000E+00  0.776993585481E+02  0.000000000000E+00  0.272223749375E-01  0.156536194642E+02  0.999866907669E+00  0.999999951900E+00  0.505634228132E+02
  0.365613855878E+00  0.202293909063E-07  0.146707212077E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.213845512760E+01  0.000000000000E+00  0.000000000000E+00  0.817353287040E+02  0.000000000000E+00  0.261631665395E-01  0.167151160561E+02  0.999861319355E+00  0.999999950059E+00  0.483824416037E+02
  0.371482511180E+00  0.191853456887E-07  0.145184096468E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.216008287917E+01  0.000000000000E+00  0.000000000000E+00  0.860408831127E+02  0.000000000000E+00  0.251053070273E-01  0.178384347245E+02  0.999852288933E+00  0.999999947090E+00  0.462695759186E+02
  0.377163704556E+00  0.181663383839E-07  0.143628735364E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.217995400549E+01  0.000000000000E+00  0.000000000000E+00  0.906385971960E+02  0.000000000000E+00  0.240510554702E-01  0.190275825335E+02  0.999839047382E+00  0.999999942746E+00  0.442242013115E+02
  0.382659514771E+00  0.171744967009E-07  0.142040646817E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.219797523981E+01  0.000000000000E+00  0.000000000000E+00  0.955533675024E+02  0.000000000000E+00  0.230025925066E-01  0.202868275191E+02  0.999820457614E+00  0.999999936661E+00  0.422455693734E+02
  0.387972335175E+00  0.162115637040E-07  0.140419229101E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.221404950135E+01  0.000000000000E+00  0.000000000000E+00  0.100812678803E+03  0.000000000000E+00  0.219620138327E-01  0.216206987704E+02  0.999794860746E+00  0.999999928303E+00  0.403328184376E+02
  0.393104844359E+00  0.152789339996E-07  0.138763752718E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.222807481159E+01  0.000000000000E+00  0.000000000000E+00  0.106446906309E+03  0.000000000000E+00  0.209313247455E-01  0.230339804333E+02  0.999759842924E+00  0.999999916888E+00  0.384849841424E+02
  0.398059977422E+00  0.143776878934E-07  0.137073351890E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.223994312162E+01  0.000000000000E+00  0.000000000000E+00  0.112489657674E+03  0.000000000000E+00  0.199124357412E-01  0.245316973287E+02  0.999711880563E+00  0.999999901260E+00  0.367010097780E+02
