                   y                   u                   w                   h                   T                 rho                   k                 eps                  v2                  om                nuSA                 mut                  Pk                 bF1                 bF2                  yp              alphat                 prt                  kt                epst                 pkt
  0.280368717634E+00  0.000000000000E+00  0.166603963297E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.204298478040E+01  0.828408615644E+01  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.385519454675E-01  0.709817400759E+01  0.000000000000E+00  0.000000000000E+00  0.790672620416E+02  0.428355687648E-01  0.899852934465E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.288494878140E+00  0.000000000000E+00  0.165475104967E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.210432312657E+01  0.877893725829E+01  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.378051604189E-01  0.764396367395E+01  0.000000000000E+00  0.000000000000E+00  0.761418442449E+02  0.420058558582E-01  0.899852934465E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.296443584393E+00  0.000000000000E+00  0.164317904466E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.216618771016E+01  0.930102981229E+01  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.370094122381E-01  0.822051296203E+01  0.000000000000E+00  0.000000000000E+00  0.732803099800E+02  0.411217681364E-01  0.899852934465E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.304210982790E+00  0.000000000000E+00  0.163132563865E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.222850196408E+01  0.985176206757E+01  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.361674136985E-01  0.882995410316E+01  0.000000000000E+00  0.000000000000E+00  0.704840465431E+02  0.401863348635E-01  0.899852934465E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.311793835779E+00  0.000000000000E+00  0.161919195975E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.229118875281E+01  0.104326291615E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.352821887009E-01  0.947461051528E+01  0.000000000000E+00  0.000000000000E+00  0.677542194537E+02  0.392029377239E-01  0.899852934465E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.319189507567E+00  0.000000000000E+00  0.160677821759E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.235416922356E+01  0.110452261433E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.343570231570E-01  0.101570097518E+02  0.000000000000E+00  0.000000000000E+00  0.650917775969E+02  0.381752585807E-01  0.899852934465E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.326395946660E+00  0.000000000000E+00  0.159408367498E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.241736158651E+01  0.116912509379E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.333954166111E-01  0.108798977302E+02  0.000000000000E+00  0.000000000000E+00  0.624974595104E+02  0.371072285338E-01  0.899852934465E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.333411665586E+00  0.000000000000E+00  0.158110661620E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.248067981652E+01  0.123725071837E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.324010351874E-01  0.116462542418E+02  0.000000000000E+00  0.000000000000E+00  0.599718006848E+02  0.360029788669E-01  0.899852934465E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.340235718177E+00  0.000000000000E+00  0.156784431105E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.254403226622E+01  0.130909068503E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.313776663820E-01  0.124593097079E+02  0.000000000000E+00  0.000000000000E+00  0.575151417397E+02  0.348667943078E-01  0.899852934465E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.346867674805E+00  0.000000000000E+00  0.155429297367E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.260732017760E+01  0.138484725010E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.303291761597E-01  0.133225630952E+02  0.000000000000E+00  0.000000000000E+00  0.551276373421E+02  0.337030688295E-01  0.899852934465E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.353307595907E+00  0.000000000000E+00  0.154044771531E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.267043607652E+01  0.146473390148E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.292594687546E-01  0.142398008261E+02  0.000000000000E+00  0.000000000000E+00  0.528092657339E+02  0.325162639958E-01  0.899852934465E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.359556004198E+00  0.000000000000E+00  0.152630248997E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.273326203190E+01  0.154897545164E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.281724495170E-01  0.152151164074E+02  0.000000000000E+00  0.000000000000E+00  0.505598387380E+02  0.313108696004E-01  0.899852934465E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.365613855878E+00  0.000000000000E+00  0.151185003204E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.279566775853E+01  0.163780801708E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.270719910879E-01  0.162529303414E+02  0.000000000000E+00  0.000000000000E+00  0.483790121225E+02  0.300913660713E-01  0.899852934465E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.371482511180E+00  0.000000000000E+00  0.149708178464E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.285750853943E+01  0.173147883776E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.259619031263E-01  0.173580096580E+02  0.000000000000E+00  0.000000000000E+00  0.462662962032E+02  0.288621878295E-01  0.899852934465E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.377163704556E+00  0.000000000000E+00  0.148198781781E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.291862294044E+01  0.183024587434E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.248459057538E-01  0.185354860954E+02  0.000000000000E+00  0.000000000000E+00  0.442210665778E+02  0.276276865247E-01  0.899852934465E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.382659514771E+00  0.000000000000E+00  0.146655673524E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.297883028707E+01  0.193437709961E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.237276068207E-01  0.197908715252E+02  0.000000000000E+00  0.000000000000E+00  0.422425748906E+02  0.263920928738E-01  0.899852934465E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.387972335175E+00  0.000000000000E+00  0.145077556836E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.303792787011E+01  0.204414937294E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.226104830385E-01  0.211300686253E+02  0.000000000000E+00  0.000000000000E+00  0.403299595360E+02  0.251594757908E-01  0.899852934465E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.393104844359E+00  0.000000000000E+00  0.143462965683E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.309568784444E+01  0.215984675087E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.214978649588E-01  0.225593740060E+02  0.000000000000E+00  0.000000000000E+00  0.384822562203E+02  0.239336977743E-01  0.899852934465E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.398059977422E+00  0.000000000000E+00  0.141810251405E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.315185378338E+01  0.228175804059E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.203929257185E-01  0.240854699098E+02  0.000000000000E+00  0.000000000000E+00  0.366984083089E+02  0.227183663402E-01  0.899852934465E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.402840897992E+00  0.000000000000E+00  0.140117567705E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.320613685101E+01  0.241017334473E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.192986734061E-01  0.257153991558E+02  0.000000000000E+00  0.000000000000E+00  0.349772768952E+02  0.215167829339E-01  0.899852934465E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.407450971182E+00  0.000000000000E+00  0.138382853996E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.325821155688E+01  0.254537927252E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.182179468426E-01  0.274565160705E+02  0.000000000000E+00  0.000000000000E+00  0.333176505387E+02  0.203318934451E-01  0.899852934465E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.411893737579E+00  0.000000000000E+00  0.136603817073E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.330771106419E+01  0.268765240149E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.171534145084E-01  0.293164035909E+02  0.000000000000E+00  0.000000000000E+00  0.317182546278E+02  0.191662480933E-01  0.899852934465E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.416172888387E+00  0.000000000000E+00  0.134777911167E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.335422203465E+01  0.283725046379E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.161075762944E-01  0.313027433850E+02  0.000000000000E+00  0.000000000000E+00  0.301777603296E+02  0.180219822643E-01  0.899852934465E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.420292241784E+00  0.000000000000E+00  0.132902316502E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.339727901494E+01  0.299440059989E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.150827677017E-01  0.334231214880E+02  0.000000000000E+00  0.000000000000E+00  0.286947930993E+02  0.169008320608E-01  0.899852934465E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.424255720573E+00  0.000000000000E+00  0.130973916625E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.343635840482E+01  0.315928387027E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.140811660766E-01  0.356847463990E+02  0.000000000000E+00  0.000000000000E+00  0.272679407281E+02  0.158041962408E-01  0.899852934465E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.428067331145E+00  0.000000000000E+00  0.128989275004E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.347087210104E+01  0.333201504712E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.131047984339E-01  0.380940495851E+02  0.000000000000E+00  0.000000000000E+00  0.258957609155E+02  0.147332475684E-01  0.899852934465E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.431731143791E+00  0.000000000000E+00  0.126944611624E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.350016099266E+01  0.351261653077E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.121555504079E-01  0.406561297671E+02  0.000000000000E+00  0.000000000000E+00  0.245767883566E+02  0.136890817062E-01  0.899852934465E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.435251274365E+00  0.000000000000E+00  0.124835780772E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.352348860224E+01  0.370098507072E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.112351758586E-01  0.433739922315E+02  0.000000000000E+00  0.000000000000E+00  0.233095413434E+02  0.126728754185E-01  0.899852934465E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.438631867300E+00  0.000000000000E+00  0.122658251724E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.354003533687E+01  0.389684985077E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.103453066722E-01  0.462475231617E+02  0.000000000000E+00  0.000000000000E+00  0.220925278809E+02  0.116860163823E-01  0.899852934465E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.441877079941E+00  0.000000000000E+00  0.120407094826E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.354889404917E+01  0.409972048286E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.948746230127E-02  0.492721278038E+02  0.000000000000E+00  0.000000000000E+00  0.209242513243E+02  0.107301714465E-01  0.899852934465E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.444991068194E+00  0.000000000000E+00  0.118076976541E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.354906792866E+01  0.430882363550E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.866305860264E-02  0.524369527557E+02  0.000000000000E+00  0.000000000000E+00  0.198032155477E+02  0.980727877134E-02  0.899852934465E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.447977973432E+00  0.000000000000E+00  0.115662168409E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.353947216535E+01  0.452302754532E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.787341552505E-02  0.557226117154E+02  0.000000000000E+00  0.000000000000E+00  0.187279296570E+02  0.891947341413E-02  0.899852934465E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.450841910627E+00  0.000000000000E+00  0.113156576728E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.351894135876E+01  0.474075472828E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.711976316533E-02  0.590983493023E+02  0.000000000000E+00  0.000000000000E+00  0.176969122616E+02  0.806897391368E-02  0.899852934465E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.453586957663E+00  0.000000000000E+00  0.110553802050E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.348624527837E+01  0.495988510045E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.640324562423E-02  0.625186232152E+02  0.000000000000E+00  0.000000000000E+00  0.167086953238E+02  0.725796213682E-02  0.899852934465E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.456217145764E+00  0.000000000000E+00  0.107847240365E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.344011626540E+01  0.517765477698E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.572492193213E-02  0.659191823470E+02  0.000000000000E+00  0.000000000000E+00  0.157618276028E+02  0.648848112490E-02  0.899852934465E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.458736450995E+00  0.000000000000E+00  0.105030240834E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.337929218205E+01  0.539056039041E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.508576305920E-02  0.692128963903E+02  0.000000000000E+00  0.000000000000E+00  0.148548777152E+02  0.576236238515E-02  0.899852934465E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
