                   y                   u                   w                   h                   T                 rho                   k                 eps                  v2                  om                nuSA                 mut                  Pk                 bF1                 bF2                  yp
  0.463339683681E-02  0.484278250063E-05  0.189357185411E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.468292603002E-01  0.435742973960E-01  0.121266136863E-02  0.000000000000E+00  0.000000000000E+00  0.178874722849E+03
  0.139601254295E-01  0.972608040494E-05  0.189319431764E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.468620858477E-01  0.436112068619E-01  0.380456703285E-02  0.000000000000E+00  0.000000000000E+00  0.175506881777E+03
  0.234019188941E-01  0.146212153288E-04  0.189242592245E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.469286588838E-01  0.436860407942E-01  0.642051808290E-02  0.000000000000E+00  0.000000000000E+00  0.172097491280E+03
  0.329489145134E-01  0.194980842494E-04  0.189125566664E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.470201962092E-01  0.437888896257E-01  0.906583638255E-02  0.000000000000E+00  0.000000000000E+00  0.168650112744E+03
  0.425907632448E-01  0.243254243259E-04  0.188967431491E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.471069489669E-01  0.438863125068E-01  0.117351293107E-01  0.000000000000E+00  0.000000000000E+00  0.165168483162E+03
  0.523166704632E-01  0.290712532118E-04  0.188767388384E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.471843987780E-01  0.439732472151E-01  0.144260116381E-01  0.000000000000E+00  0.000000000000E+00  0.161656500426E+03
  0.621154410429E-01  0.337033231613E-04  0.188524788120E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.472507938886E-01  0.440477427513E-01  0.171356168027E-01  0.000000000000E+00  0.000000000000E+00  0.158118207048E+03
  0.719755284209E-01  0.381895804792E-04  0.188239136710E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.473045557475E-01  0.441080430843E-01  0.198609317257E-01  0.000000000000E+00  0.000000000000E+00  0.154557772441E+03
  0.818850872103E-01  0.424986294821E-04  0.187910095951E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.473439926742E-01  0.441522645855E-01  0.225988819779E-01  0.000000000000E+00  0.000000000000E+00  0.150979473923E+03
  0.918320288786E-01  0.466001925244E-04  0.187537481249E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.473673148787E-01  0.441784116378E-01  0.253463634988E-01  0.000000000000E+00  0.000000000000E+00  0.147387676610E+03
