                   y                   u                   w                   h                   T                 rho                   k                 eps                  v2                  om                nuSA                 mut                  Pk                 bF1                 bF2                  yp
  0.246188657508E+00  0.183797452723E-08  0.170834374959E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.180452237646E+01  0.655275851308E+01  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.410094103138E-01  0.518660096246E+01  0.000000000000E+00  0.000000000000E+00  0.913743482204E+02
  0.254973485515E+00  0.184456052088E-08  0.169822558444E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.186296756997E+01  0.695082647073E+01  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.404776786423E-01  0.562728099938E+01  0.000000000000E+00  0.000000000000E+00  0.882117317448E+02
  0.263602589093E+00  0.184559692719E-08  0.168780746465E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.192226020365E+01  0.737145289478E+01  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.398902093583E-01  0.609189031959E+01  0.000000000000E+00  0.000000000000E+00  0.851051774539E+02
  0.272069583266E+00  0.184127300994E-08  0.167709473583E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.198231581197E+01  0.781567897700E+01  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.392479896131E-01  0.658190169428E+01  0.000000000000E+00  0.000000000000E+00  0.820569839949E+02
  0.280368717634E+00  0.183180768600E-08  0.166609195038E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.204305329341E+01  0.828463067528E+01  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.385525072064E-01  0.709893939825E+01  0.000000000000E+00  0.000000000000E+00  0.790692215641E+02
  0.288494878140E+00  0.181744591407E-08  0.165480284091E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.210439403041E+01  0.877952174062E+01  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.378057059175E-01  0.764478742910E+01  0.000000000000E+00  0.000000000000E+00  0.761437312668E+02
  0.296443584393E+00  0.179845508331E-08  0.164323029570E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.216626093746E+01  0.930165674446E+01  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.370099384293E-01  0.822139882494E+01  0.000000000000E+00  0.000000000000E+00  0.732821260845E+02
  0.304210982790E+00  0.177512126394E-08  0.163137633472E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.222857744304E+01  0.985243411569E+01  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.361679177765E-01  0.883090614436E+01  0.000000000000E+00  0.000000000000E+00  0.704857933479E+02
  0.311793835779E+00  0.174774543575E-08  0.161924208530E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.229126640685E+01  0.104333491813E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.352826681428E-01  0.947563316112E+01  0.000000000000E+00  0.000000000000E+00  0.677558986053E+02
  0.319189507567E+00  0.171663984984E-08  0.160682775617E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.235424897090E+01  0.110459971885E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.343574757429E-01  0.101581078140E+02  0.000000000000E+00  0.000000000000E+00  0.650933907652E+02
  0.326395946660E+00  0.168212441652E-08  0.159413260918E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.241744333954E+01  0.116920762659E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.333958404428E-01  0.108810764364E+02  0.000000000000E+00  0.000000000000E+00  0.624990083838E+02
  0.333411665586E+00  0.164452334983E-08  0.158115492758E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.248076348113E+01  0.123733902586E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.324014287055E-01  0.116475192662E+02  0.000000000000E+00  0.000000000000E+00  0.599732869648E+02
  0.340235718177E+00  0.160416203805E-08  0.156789198003E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.254411774103E+01  0.130918513409E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.313780283811E-01  0.124606672019E+02  0.000000000000E+00  0.000000000000E+00  0.575165671364E+02
  0.346867674805E+00  0.156136409419E-08  0.155433997949E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.260740735302E+01  0.138494822733E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.303295058015E-01  0.133240197166E+02  0.000000000000E+00  0.000000000000E+00  0.551290035694E+02
  0.353307595907E+00  0.151644860026E-08  0.154049403596E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.267052483373E+01  0.146484181172E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.292597655793E-01  0.142413637668E+02  0.000000000000E+00  0.000000000000E+00  0.528105745049E+02
  0.359556004198E+00  0.146972762609E-08  0.152634810217E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.273335224176E+01  0.154909071557E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.281727134509E-01  0.152167934174E+02  0.000000000000E+00  0.000000000000E+00  0.505610917615E+02
  0.365613855878E+00  0.142150401729E-08  0.151189491114E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.279575928045E+01  0.163793106758E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.270722224491E-01  0.162547297472E+02  0.000000000000E+00  0.000000000000E+00  0.483802110986E+02
  0.371482511180E+00  0.137206946886E-08  0.149712590465E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.285760122010E+01  0.173161011491E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.259621026261E-01  0.173599403747E+02  0.000000000000E+00  0.000000000000E+00  0.462674428199E+02
  0.377163704556E+00  0.132170291185E-08  0.148203115137E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.291871661268E+01  0.183038581863E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.248460744940E-01  0.185375576291E+02  0.000000000000E+00  0.000000000000E+00  0.442221625077E+02
  0.382659514771E+00  0.127066921189E-08  0.146659925366E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.297892476861E+01  0.193452614307E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.237277462868E-01  0.197930939623E+02  0.000000000000E+00  0.000000000000E+00  0.422436217876E+02
