                   y                   u                   w                   h                   T                 rho                   k                 eps                  v2                  om                nuSA                 mut                  Pk                 bF1                 bF2                  yp              alphat                 prt                  kt                epst                 pkt
  0.463339683681E-02 -0.254474250164E-08  0.188816691900E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.464912304012E-01  0.431937979597E-01  0.119730948134E-02  0.000000000000E+00  0.000000000000E+00  0.178332935627E+03  0.485180827509E-01  0.890261846937E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.139601254295E-01 -0.511481714254E-08  0.188779105283E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.465239748729E-01  0.432306895459E-01  0.374821988251E-02  0.000000000000E+00  0.000000000000E+00  0.174975295287E+03  0.485613959206E-01  0.890227488859E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.234019188941E-01 -0.769950507178E-08  0.188702605328E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.465903880172E-01  0.433054919848E-01  0.633029666145E-02  0.000000000000E+00  0.000000000000E+00  0.171576231371E+03  0.486492193893E-01  0.890158003116E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.329489145134E-01 -0.102875672510E-07  0.188586095780E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.466817150330E-01  0.434083074986E-01  0.894151923003E-02  0.000000000000E+00  0.000000000000E+00  0.168139294475E+03  0.487699331959E-01  0.890062886168E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.425907632448E-01 -0.128673010868E-07  0.188428655385E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.467684477313E-01  0.435058996466E-01  0.115766517557E-01  0.000000000000E+00  0.000000000000E+00  0.164668210276E+03  0.488845153704E-01  0.889973017366E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.523166704632E-01 -0.154267233865E-07  0.188229486685E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.468461171286E-01  0.435932516789E-01  0.142334420400E-01  0.000000000000E+00  0.000000000000E+00  0.161166864858E+03  0.489870755473E-01  0.889892919548E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.621154410429E-01 -0.179537435015E-07  0.187987939838E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.469129880181E-01  0.436684273406E-01  0.169091614793E-01  0.000000000000E+00  0.000000000000E+00  0.157639288490E+03  0.490753400589E-01  0.889824243463E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.719755284209E-01 -0.204363254655E-07  0.187703518663E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.469674934140E-01  0.437296802352E-01  0.196009370626E-01  0.000000000000E+00  0.000000000000E+00  0.154089637956E+03  0.491472581384E-01  0.889768460980E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.818850872103E-01 -0.228626440911E-07  0.187375881180E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.470079523041E-01  0.437751352402E-01  0.223058344571E-01  0.000000000000E+00  0.000000000000E+00  0.150522177617E+03  0.492006278926E-01  0.889727166405E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.918320288786E-01 -0.252212333940E-07  0.187004837451E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.470325850331E-01  0.438028045712E-01  0.250208879248E-01  0.000000000000E+00  0.000000000000E+00  0.146941259370E+03  0.492331151864E-01  0.889702071571E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.101804079946E+00 -0.275011249188E-07  0.186590345543E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.470395647081E-01  0.438106439560E-01  0.277431194525E-01  0.000000000000E+00  0.000000000000E+00  0.143351301691E+03  0.492423196298E-01  0.889694967365E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.111788842123E+00 -0.296919736357E-07  0.186132505987E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.470270647581E-01  0.437966041399E-01  0.304695549910E-01  0.000000000000E+00  0.000000000000E+00  0.139756767988E+03  0.492258350891E-01  0.889707692325E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
