                   y                   u                   w                   h                   T                 rho                   k                 eps                  v2                  om                nuSA                 mut                  Pk                 bF1                 bF2                  yp              alphat                 prt                  kt                epst                 pkt
  0.200195316767E+00  0.000000000000E+00  0.175351140505E+02  0.000000000000E+00  0.999999998776E+00  0.100000000035E+01  0.152932823943E+01  0.486753880716E+01  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.429070085274E-01  0.329455449837E+01  0.000000000000E+00  0.000000000000E+00  0.107926509422E+03  0.476744539028E-01  0.900000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.209641511043E+00  0.000000000000E+00  0.174501259564E+02  0.000000000000E+00  0.999999998776E+00  0.100000000035E+01  0.158202089047E+01  0.516525713404E+01  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.426447041131E-01  0.363251410927E+01  0.000000000000E+00  0.000000000000E+00  0.104525979568E+03  0.473830045537E-01  0.900000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.218973025150E+00  0.000000000000E+00  0.173617634186E+02  0.000000000000E+00  0.999999998776E+00  0.100000000035E+01  0.163606203933E+01  0.548149024157E+01  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.423306580335E-01  0.398909504306E+01  0.000000000000E+00  0.000000000000E+00  0.101166733361E+03  0.470340644653E-01  0.900000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.228180497275E+00  0.000000000000E+00  0.172701135173E+02  0.000000000000E+00  0.999999998776E+00  0.100000000035E+01  0.169134066705E+01  0.581690333065E+01  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.419628517650E-01  0.436510249986E+01  0.000000000000E+00  0.000000000000E+00  0.978521409524E+02  0.466253908338E-01  0.900000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.237255118147E+00  0.000000000000E+00  0.171752576631E+02  0.000000000000E+00  0.999999998776E+00  0.100000000035E+01  0.174775187944E+01  0.617222979435E+01  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.415399096818E-01  0.476146512070E+01  0.000000000000E+00  0.000000000000E+00  0.945853735873E+02  0.461554551860E-01  0.900000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.246188657508E+00  0.000000000000E+00  0.170772709631E+02  0.000000000000E+00  0.999999998776E+00  0.100000000035E+01  0.180519664218E+01  0.654827486693E+01  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.410610862183E-01  0.517923931897E+01  0.000000000000E+00  0.000000000000E+00  0.913693940717E+02  0.456234291156E-01  0.900000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.254973485515E+00  0.000000000000E+00  0.169762217015E+02  0.000000000000E+00  0.999999998776E+00  0.100000000035E+01  0.186358134378E+01  0.694591903573E+01  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.405262435088E-01  0.561961408876E+01  0.000000000000E+00  0.000000000000E+00  0.882069490674E+02  0.450291594386E-01  0.900000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.263602589093E+00  0.000000000000E+00  0.168721709149E+02  0.000000000000E+00  0.999999998776E+00  0.100000000035E+01  0.192281721692E+01  0.736612128432E+01  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.399358212989E-01  0.608391647555E+01  0.000000000000E+00  0.000000000000E+00  0.851005632081E+02  0.443731347612E-01  0.900000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.272069583266E+00  0.000000000000E+00  0.167651720359E+02  0.000000000000E+00  0.999999998776E+00  0.100000000035E+01  0.198281964323E+01  0.780992222609E+01  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.392908007179E-01  0.657361785512E+01  0.000000000000E+00  0.000000000000E+00  0.820525350166E+02  0.436564452270E-01  0.900000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.280368717634E+00  0.000000000000E+00  0.166552705892E+02  0.000000000000E+00  0.999999998776E+00  0.100000000035E+01  0.204350736112E+01  0.827844717672E+01  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.385926633076E-01  0.709034113667E+01  0.000000000000E+00  0.000000000000E+00  0.790649345767E+02  0.428807369935E-01  0.900000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.288494878140E+00  0.000000000000E+00  0.165425039216E+02  0.000000000000E+00  0.999999998776E+00  0.100000000035E+01  0.210480159102E+01  0.877290920130E+01  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.378433465266E-01  0.763586898403E+01  0.000000000000E+00  0.000000000000E+00  0.761396028941E+02  0.420481627927E-01  0.900000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.296443584393E+00  0.000000000000E+00  0.164269009528E+02  0.000000000000E+00  0.999999998776E+00  0.100000000035E+01  0.216662508783E+01  0.929461215967E+01  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.370451968010E-01  0.821215313205E+01  0.000000000000E+00  0.000000000000E+00  0.732781528628E+02  0.411613297646E-01  0.900000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.304210982790E+00  0.000000000000E+00  0.163084819324E+02  0.000000000000E+00  0.999999998776E+00  0.100000000035E+01  0.222890112621E+01  0.984495375928E+01  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.362009210607E-01  0.882132486288E+01  0.000000000000E+00  0.000000000000E+00  0.704819717382E+02  0.402232456090E-01  0.900000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.311793835779E+00  0.000000000000E+00  0.161872581940E+02  0.000000000000E+00  0.999999998776E+00  0.100000000035E+01  0.229155242044E+01  0.104254286103E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.353135375944E-01  0.946570669563E+01  0.000000000000E+00  0.000000000000E+00  0.677522250055E+02  0.392372639801E-01  0.900000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.319189507567E+00  0.000000000000E+00  0.160632318937E+02  0.000000000000E+00  0.999999998776E+00  0.100000000035E+01  0.235449997748E+01  0.110376312612E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.343863269657E-01  0.101478253307E+02  0.000000000000E+00  0.000000000000E+00  0.650898615216E+02  0.382070299486E-01  0.900000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.326395946660E+00  0.000000000000E+00  0.159363957256E+02  0.000000000000E+00  0.999999998776E+00  0.100000000035E+01  0.241766187853E+01  0.116832591727E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.334227836493E-01  0.108704258738E+02  0.000000000000E+00  0.000000000000E+00  0.624956198028E+02  0.371364262641E-01  0.900000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.333411665586E+00  0.000000000000E+00  0.158067326029E+02  0.000000000000E+00  0.999999998776E+00  0.100000000035E+01  0.248095198177E+01  0.123641155661E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.324265689790E-01  0.116364873407E+02  0.000000000000E+00  0.000000000000E+00  0.599700353238E+02  0.360295210752E-01  0.900000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.340235718177E+00  0.000000000000E+00  0.156742152979E+02  0.000000000000E+00  0.999999998776E+00  0.100000000035E+01  0.254427853612E+01  0.130821120492E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.314014659304E-01  0.124492394100E+02  0.000000000000E+00  0.000000000000E+00  0.575134486942E+02  0.348905176883E-01  0.900000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.346867674805E+00  0.000000000000E+00  0.155388060296E+02  0.000000000000E+00  0.999999998776E+00  0.100000000035E+01  0.260754269322E+01  0.138392708885E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.303513362025E-01  0.133121803350E+02  0.000000000000E+00  0.000000000000E+00  0.551260145765E+02  0.337237068800E-01  0.900000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.353307595907E+00  0.000000000000E+00  0.154004559903E+02  0.000000000000E+00  0.999999998776E+00  0.100000000035E+01  0.267063690222E+01  0.146377267406E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.292800799982E-01  0.142290958527E+02  0.000000000000E+00  0.000000000000E+00  0.528077112130E+02  0.325334222089E-01  0.900000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.359556004198E+00  0.000000000000E+00  0.152591048030E+02  0.000000000000E+00  0.999999998776E+00  0.100000000035E+01  0.273344316918E+01  0.154797275923E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.281915988488E-01  0.152040788130E+02  0.000000000000E+00  0.000000000000E+00  0.505583504324E+02  0.313239987100E-01  0.900000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.365613855878E+00  0.000000000000E+00  0.151146798958E+02  0.000000000000E+00  0.999999998776E+00  0.100000000035E+01  0.279583115989E+01  0.163676345661E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.270897617661E-01  0.162415490920E+02  0.000000000000E+00  0.000000000000E+00  0.483775880128E+02  0.300997352852E-01  0.900000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.371482511180E+00  0.000000000000E+00  0.149670957873E+02  0.000000000000E+00  0.999999998776E+00  0.100000000035E+01  0.285765612228E+01  0.173039201283E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.259783749463E-01  0.173462731309E+02  0.000000000000E+00  0.000000000000E+00  0.462649342845E+02  0.288648610414E-01  0.900000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.377163704556E+00  0.000000000000E+00  0.148162532674E+02  0.000000000000E+00  0.999999998776E+00  0.100000000035E+01  0.291875660107E+01  0.182911640769E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.248611551931E-01  0.185233821277E+02  0.000000000000E+00  0.000000000000E+00  0.442197648636E+02  0.276235057605E-01  0.900000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.382659514771E+00  0.000000000000E+00  0.146620384650E+02  0.000000000000E+00  0.999999998776E+00  0.100000000035E+01  0.297895191464E+01  0.193320464745E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.237417071638E-01  0.197783874781E+02  0.000000000000E+00  0.000000000000E+00  0.422413314163E+02  0.263796746173E-01  0.900000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.387972335175E+00  0.000000000000E+00  0.145043217899E+02  0.000000000000E+00  0.999999998776E+00  0.100000000035E+01  0.303803936065E+01  0.204293364175E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.226235044830E-01  0.211171914738E+02  0.000000000000E+00  0.000000000000E+00  0.403287723624E+02  0.251372271946E-01  0.900000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.393104844359E+00  0.000000000000E+00  0.143429567371E+02  0.000000000000E+00  0.999999998776E+00  0.100000000035E+01  0.309579111500E+01  0.215858751713E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.215098747059E-01  0.225460904635E+02  0.000000000000E+00  0.000000000000E+00  0.384811234367E+02  0.238998607760E-01  0.900000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.398059977422E+00  0.000000000000E+00  0.141777785431E+02  0.000000000000E+00  0.999999998776E+00  0.100000000035E+01  0.315195078627E+01  0.228045517421E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.204039880493E-01  0.240717666011E+02  0.000000000000E+00  0.000000000000E+00  0.366973280356E+02  0.226710978247E-01  0.900000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.402840897992E+00  0.000000000000E+00  0.140086026852E+02  0.000000000000E+00  0.999999998776E+00  0.100000000035E+01  0.320622958816E+01  0.240882683728E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.193088497464E-01  0.257012628583E+02  0.000000000000E+00  0.000000000000E+00  0.349762472859E+02  0.214542774886E-01  0.900000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.407450971182E+00  0.000000000000E+00  0.138352232162E+02  0.000000000000E+00  0.999999998776E+00  0.100000000035E+01  0.325830209441E+01  0.254398927138E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.182272958180E-01  0.274419340454E+02  0.000000000000E+00  0.000000000000E+00  0.333166697831E+02  0.202525509018E-01  0.900000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.411893737579E+00  0.000000000000E+00  0.136574109326E+02  0.000000000000E+00  0.999999998776E+00  0.100000000035E+01  0.330780154702E+01  0.268621925158E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.171619919920E-01  0.293013640381E+02  0.000000000000E+00  0.000000000000E+00  0.317173209529E+02  0.190688799845E-01  0.900000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.416172888387E+00  0.000000000000E+00  0.134749113803E+02  0.000000000000E+00  0.999999998776E+00  0.100000000035E+01  0.335431470113E+01  0.283577475875E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.161154354490E-01  0.312872360605E+02  0.000000000000E+00  0.000000000000E+00  0.301768720014E+02  0.179060393815E-01  0.900000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.420292241784E+00  0.000000000000E+00  0.132874427108E+02  0.000000000000E+00  0.999999998776E+00  0.100000000035E+01  0.339737621137E+01  0.299288324510E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.150899590180E-01  0.334071385375E+02  0.000000000000E+00  0.000000000000E+00  0.286939484245E+02  0.167666211253E-01  0.900000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.424255720573E+00  0.000000000000E+00  0.130946934143E+02  0.000000000000E+00  0.999999998776E+00  0.100000000035E+01  0.343646259941E+01  0.315772616055E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.140877374092E-01  0.356682834735E+02  0.000000000000E+00  0.000000000000E+00  0.272671380549E+02  0.156530415604E-01  0.900000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.428067331145E+00  0.000000000000E+00  0.128963199796E+02  0.000000000000E+00  0.999999998776E+00  0.100000000035E+01  0.347098589688E+01  0.333041876236E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.131107950372E-01  0.380771073240E+02  0.000000000000E+00  0.000000000000E+00  0.258949986345E+02  0.145675500363E-01  0.900000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.431731143791E+00  0.000000000000E+00  0.126919445535E+02  0.000000000000E+00  0.999999998776E+00  0.100000000035E+01  0.350028713887E+01  0.351098405333E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.121610149714E-01  0.406387157522E+02  0.000000000000E+00  0.000000000000E+00  0.245760649015E+02  0.135122388524E-01  0.900000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.435251274365E+00  0.000000000000E+00  0.124811527191E+02  0.000000000000E+00  0.999999998776E+00  0.100000000035E+01  0.352363000212E+01  0.369931952864E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.112401485452E-01  0.433561235373E+02  0.000000000000E+00  0.000000000000E+00  0.233088551917E+02  0.124890539348E-01  0.900000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.438631867300E+00  0.000000000000E+00  0.122634915620E+02  0.000000000000E+00  0.999999998776E+00  0.100000000035E+01  0.354019505133E+01  0.389515529094E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.103498251590E-01  0.462292296486E+02  0.000000000000E+00  0.000000000000E+00  0.220918775538E+02  0.114998057283E-01  0.900000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.441877079941E+00  0.000000000000E+00  0.120384682775E+02  0.000000000000E+00  0.999999998776E+00  0.100000000035E+01  0.354907529304E+01  0.409800207786E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.949156182444E-02  0.492534563137E+02  0.000000000000E+00  0.000000000000E+00  0.209236353872E+02  0.105461798013E-01  0.900000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.444991068194E+00  0.000000000000E+00  0.118055496714E+02  0.000000000000E+00  0.999999998776E+00  0.100000000035E+01  0.354927405647E+01  0.430708792647E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.866677200733E-02  0.524179723669E+02  0.000000000000E+00  0.000000000000E+00  0.198026326100E+02  0.962974667147E-02  0.900000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.447977973432E+00  0.000000000000E+00  0.115641630509E+02  0.000000000000E+00  0.999999998776E+00  0.100000000035E+01  0.353970664217E+01  0.452128272061E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.787677332206E-02  0.557034201771E+02  0.000000000000E+00  0.000000000000E+00  0.187273783719E+02  0.875197035480E-02  0.900000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.450841910627E+00  0.000000000000E+00  0.113136991856E+02  0.000000000000E+00  0.999999998776E+00  0.100000000035E+01  0.351920771032E+01  0.473901093272E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.712279359521E-02  0.590790806722E+02  0.000000000000E+00  0.000000000000E+00  0.176963913262E+02  0.791421510304E-02  0.900000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.453586957663E+00  0.000000000000E+00  0.110535182475E+02  0.000000000000E+00  0.999999998776E+00  0.100000000035E+01  0.348654701303E+01  0.495815476254E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.640597473093E-02  0.624994565223E+02  0.000000000000E+00  0.000000000000E+00  0.167082034780E+02  0.711774969856E-02  0.900000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.456217145764E+00  0.000000000000E+00  0.107829599153E+02  0.000000000000E+00  0.999999998776E+00  0.100000000035E+01  0.344045675961E+01  0.517595292950E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.572737364840E-02  0.659003507415E+02  0.000000000000E+00  0.000000000000E+00  0.157613636295E+02  0.636374849601E-02  0.900000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.458736450995E+00  0.000000000000E+00  0.105013591307E+02  0.000000000000E+00  0.999999998776E+00  0.100000000035E+01  0.337967451979E+01  0.538890494352E+02  0.666666666667E-01  0.000000000000E+00  0.000000000000E+00  0.508795930655E-02  0.691946956592E+02  0.000000000000E+00  0.000000000000E+00  0.148544404393E+02  0.565328811643E-02  0.900000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
