                   y                   u                   w                   h                   T                 rho                   k                 eps                  v2                  om                nuSA                 mut                  Pk                 bF1                 bF2                  yp              alphat                 prt                  kt                epst                 pkt
  0.461148786769E+00  0.000000000000E+00  0.107875891256E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.143176189772E-01  0.396204255820E-02  0.142224712340E+00  0.000000000000E+00  0.000000000000E+00  0.139864367631E+02  0.448706420113E-02  0.899852934466E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.463457997308E+00  0.000000000000E+00  0.104559252215E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.135999370563E-01  0.335825948750E-02  0.142303010087E+00  0.000000000000E+00  0.000000000000E+00  0.131551209691E+02  0.380101013662E-02  0.899852934466E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.465667851988E+00  0.000000000000E+00  0.101058507874E+02  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.128952017522E-01  0.281706631426E-02  0.142123333642E+00  0.000000000000E+00  0.000000000000E+00  0.123595732843E+02  0.318625279215E-02  0.899852934466E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.467782040520E+00  0.000000000000E+00  0.973731423327E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.122040993865E-01  0.233778519865E-02  0.141704016240E+00  0.000000000000E+00  0.000000000000E+00  0.115984654130E+02  0.264213456072E-02  0.899852934466E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.469804168897E+00  0.000000000000E+00  0.935084526136E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.115273788356E-01  0.191862913401E-02  0.141080419831E+00  0.000000000000E+00  0.000000000000E+00  0.108704991971E+02  0.216664345799E-02  0.899852934466E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.471737756061E+00  0.000000000000E+00  0.894764658925E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.108658421592E-01  0.155678405043E-02  0.140303147479E+00  0.000000000000E+00  0.000000000000E+00  0.101744078181E+02  0.175654020983E-02  0.899852934466E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.473586231219E+00  0.000000000000E+00  0.852963228259E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.102203227738E-01  0.124854651245E-02  0.139432903501E+00  0.000000000000E+00  0.000000000000E+00  0.950895676117E+01  0.140754284800E-02  0.899852934466E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.475352931767E+00  0.000000000000E+00  0.809939210249E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.959165175742E-02  0.989508102306E-03  0.138532726830E+00  0.000000000000E+00  0.000000000000E+00  0.887294456376E+01  0.111455760289E-02  0.899852934466E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.477041101763E+00  0.000000000000E+00  0.766007406744E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.898061594721E-02  0.774772270106E-03  0.137659509275E+00  0.000000000000E+00  0.000000000000E+00  0.826520336540E+01  0.871940016165E-03  0.899852934466E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.478653890896E+00  0.000000000000E+00  0.721519603616E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.838791426036E-02  0.599185101091E-03  0.136857205024E+00  0.000000000000E+00  0.000000000000E+00  0.768459927760E+01  0.673765969678E-03  0.899852934466E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.480194353914E+00  0.000000000000E+00  0.676841509519E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.781411972834E-02  0.457559359120E-03  0.136153504802E+00  0.000000000000E+00  0.000000000000E+00  0.713003259084E+01  0.514090318425E-03  0.899852934466E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.481665450459E+00  0.000000000000E+00  0.632329354945E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.725965333918E-02  0.344872469330E-03  0.135560302305E+00  0.000000000000E+00  0.000000000000E+00  0.660043783476E+01  0.387172430231E-03  0.899852934466E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.483070045259E+00  0.000000000000E+00  0.588309840689E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.672477248533E-02  0.256423990057E-03  0.135076898231E+00  0.000000000000E+00  0.000000000000E+00  0.609478370680E+01  0.287653442962E-03  0.899852934466E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.484410908657E+00  0.000000000000E+00  0.545065912352E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.620957317999E-02  0.187945362592E-03  0.134694290450E+00  0.000000000000E+00  0.000000000000E+00  0.561207288361E+01  0.210678098931E-03  0.899852934466E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.485690717421E+00  0.000000000000E+00  0.502829193642E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.571400270130E-02  0.135662183112E-03  0.134399156239E+00  0.000000000000E+00  0.000000000000E+00  0.515134172849E+01  0.151962237002E-03  0.899852934466E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.486912055813E+00  0.000000000000E+00  0.461778469883E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.523787848816E-02  0.963149972732E-04  0.134176804220E+00  0.000000000000E+00  0.000000000000E+00  0.471165990745E+01  0.107813296544E-03  0.899852934466E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.488077416875E+00  0.000000000000E+00  0.422042745874E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.478090957964E-02  0.671477830486E-04  0.134012985711E+00  0.000000000000E+00  0.000000000000E+00  0.429212992517E+01  0.751145485854E-04  0.899852934466E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.489189203912E+00  0.000000000000E+00  0.383707148925E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.434271795154E-02  0.458740312990E-04  0.133894791675E+00  0.000000000000E+00  0.000000000000E+00  0.389188659180E+01  0.512844359821E-04  0.899852934466E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.490249732138E+00  0.000000000000E+00  0.346820134177E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.392285818831E-02  0.306294107106E-04  0.133810946654E+00  0.000000000000E+00  0.000000000000E+00  0.351009643016E+01  0.342212376003E-04  0.899852934466E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.491261230466E+00  0.000000000000E+00  0.311400845496E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.352083476678E-02  0.199182483552E-04  0.133751760521E+00  0.000000000000E+00  0.000000000000E+00  0.314595703242E+01  0.222412101855E-04  0.899852934466E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.492225843404E+00  0.000000000000E+00  0.277445910799E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.313611677298E-02  0.125591041035E-04  0.133708910602E+00  0.000000000000E+00  0.000000000000E+00  0.279869637453E+01  0.140161132539E-04  0.899852934466E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.493145633067E+00  0.000000000000E+00  0.244935305500E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.276815018411E-02  0.763294032092E-05  0.133675150110E+00  0.000000000000E+00  0.000000000000E+00  0.246757209589E+01  0.851399832560E-05  0.899852934466E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.494022581247E+00  0.000000000000E+00  0.213837168889E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.241636800531E-02  0.443595115531E-05  0.133643986832E+00  0.000000000000E+00  0.000000000000E+00  0.215187075099E+01  0.494551924594E-05  0.899852934466E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.494858591558E+00  0.000000000000E+00  0.184111612080E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.208019861977E-02  0.243804865489E-05  0.133609345132E+00  0.000000000000E+00  0.000000000000E+00  0.185090703922E+01  0.271682232570E-05  0.899852934466E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.495655491615E+00  0.000000000000E+00  0.155713635638E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.175907273810E-02  0.124726749176E-05  0.133565207571E+00  0.000000000000E+00  0.000000000000E+00  0.156402301857E+01  0.138925531249E-05  0.899852934466E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.496415035256E+00  0.000000000000E+00  0.128595304552E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.145242935034E-02  0.579881288947E-06  0.133505226648E+00  0.000000000000E+00  0.000000000000E+00  0.129058730786E+01  0.645616473725E-06  0.899852934466E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.497138904771E+00  0.000000000000E+00  0.102707328462E+01  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.115972111664E-02  0.235753648114E-06  0.133422310538E+00  0.000000000000E+00  0.000000000000E+00  0.102999428235E+01  0.262371111776E-06  0.899852934466E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.497828713149E+00  0.000000000000E+00  0.780001801683E+00  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.880419711205E-03  0.783164243737E-07  0.133308274715E+00  0.000000000000E+00  0.000000000000E+00  0.781663266462E+00  0.871246746773E-07  0.899852934466E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.498486006313E+00  0.000000000000E+00  0.544248646127E+00  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.614021819223E-03  0.185291102988E-07  0.133154145220E+00  0.000000000000E+00  0.000000000000E+00  0.545037727179E+00  0.206054382734E-07  0.899852934466E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.499112265357E+00  0.000000000000E+00  0.319334289913E+00  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.360056974982E-03  0.219086050999E-08  0.132955496185E+00  0.000000000000E+00  0.000000000000E+00  0.319584471343E+00  0.243550404092E-08  0.899852934466E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.499708908752E+00  0.000000000000E+00  0.104792849439E+00  0.000000000000E+00  0.100000000000E+01  0.100000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.118100380193E-03  0.253593166017E-10  0.132871051434E+00  0.000000000000E+00  0.000000000000E+00  0.104792849439E+00  0.281816234969E-10  0.899852934466E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
